name,type,category,price,quantity
Product 8438,Toys & Games,Home & Garden,283.6,22
Product 8439,Books,Toys & Games,68.5,50
Product 8440,Clothing,Apparel & Fashion,337.81,94
Product 8441,Books,Toys & Games,91.13,66
Product 8442,Electronics,Toys & Games,192.95,49
Product 8443,Toys & Games,Home & Garden,134.51,38
Product 8444,Electronics,Electronics & Gadgets,85.78,18
Product 8445,Home Decor,Electronics & Gadgets,143.83,38
Product 8446,Home Decor,Apparel & Fashion,189.61,10
Product 8447,Books,Home & Garden,115.75,6
Product 8448,Books,Apparel & Fashion,415.06,87
Product 8449,Home Decor,Electronics & Gadgets,350.52,13
Product 8450,Clothing,Books & Literature,318.56,89
Product 8451,Clothing,Electronics & Gadgets,94.2,11
Product 8452,Clothing,Home & Garden,362.3,42
Product 8453,Clothing,Apparel & Fashion,354.61,78
Product 8454,Home Decor,Home & Garden,110.78,79
Product 8455,Books,Apparel & Fashion,466.1,79
Product 8456,Electronics,Toys & Games,123.89,16
Product 8457,Home Decor,Apparel & Fashion,189.79,76
Product 8458,Books,Home & Garden,217.95,5
Product 8459,Books,Toys & Games,126.11,33
Product 8460,Toys & Games,Electronics & Gadgets,26.43,5
Product 8461,Electronics,Electronics & Gadgets,325.85,14
Product 8462,Electronics,Books & Literature,434.17,42
Product 8463,Electronics,Electronics & Gadgets,30.86,59
Product 8464,Home Decor,Apparel & Fashion,383.23,55
Product 8465,Clothing,Electronics & Gadgets,396.71,29
Product 8466,Clothing,Toys & Games,118.58,81
Product 8467,Clothing,Books & Literature,134.58,28
Product 8468,Toys & Games,Apparel & Fashion,357.55,83
Product 8469,Electronics,Electronics & Gadgets,355.74,72
Product 8470,Electronics,Toys & Games,350.62,96
Product 8471,Home Decor,Home & Garden,258.81,34
Product 8472,Electronics,Toys & Games,284.01,43
Product 8473,Toys & Games,Books & Literature,454.28,56
Product 8474,Electronics,Home & Garden,192.7,92
Product 8475,Books,Electronics & Gadgets,140.64,14
Product 8476,Books,Apparel & Fashion,490.13,12
Product 8477,Toys & Games,Toys & Games,413.14,64
Product 8478,Electronics,Electronics & Gadgets,338.09,57
Product 8479,Toys & Games,Apparel & Fashion,488.59,12
Product 8480,Clothing,Toys & Games,225.34,13
Product 8481,Clothing,Electronics & Gadgets,230.63,73
Product 8482,Electronics,Electronics & Gadgets,64.93,47
Product 8483,Home Decor,Electronics & Gadgets,345.26,26
Product 8484,Electronics,Home & Garden,317.11,44
Product 8485,Toys & Games,Electronics & Gadgets,270.15,68
Product 8486,Clothing,Home & Garden,49.15,36
Product 8487,Electronics,Electronics & Gadgets,61.36,98
Product 8488,Books,Apparel & Fashion,313.52,87
Product 8489,Clothing,Apparel & Fashion,208.5,74
Product 8490,Home Decor,Apparel & Fashion,336.01,59
Product 8491,Home Decor,Electronics & Gadgets,28.93,85
Product 8492,Books,Home & Garden,242.77,21
Product 8493,Toys & Games,Books & Literature,118.91,70
Product 8494,Home Decor,Toys & Games,110.22,81
Product 8495,Home Decor,Electronics & Gadgets,144.37,42
Product 8496,Electronics,Home & Garden,275.07,29
Product 8497,Clothing,Home & Garden,203.39,22
Product 8498,Books,Electronics & Gadgets,141.98,65
Product 8499,Home Decor,Home & Garden,96.95,48
Product 8500,Electronics,Toys & Games,463.8,57
Product 8501,Home Decor,Books & Literature,129.57,98
Product 8502,Electronics,Toys & Games,28.28,68
Product 8503,Clothing,Home & Garden,369.87,79
Product 8504,Home Decor,Books & Literature,395.05,75
Product 8505,Electronics,Books & Literature,376.7,11
Product 8506,Electronics,Books & Literature,419.67,17
Product 8507,Home Decor,Home & Garden,219.19,24
Product 8508,Home Decor,Toys & Games,398.23,27
Product 8509,Books,Electronics & Gadgets,281.56,68
Product 8510,Clothing,Electronics & Gadgets,201.25,30
Product 8511,Toys & Games,Electronics & Gadgets,415.48,50
Product 8512,Home Decor,Home & Garden,331.8,87
Product 8513,Clothing,Books & Literature,5.87,59
Product 8514,Toys & Games,Toys & Games,444.23,23
Product 8515,Clothing,Apparel & Fashion,81.54,34
Product 8516,Books,Books & Literature,353.41,34
Product 8517,Home Decor,Home & Garden,307.88,61
Product 8518,Books,Books & Literature,349.96,92
Product 8519,Toys & Games,Apparel & Fashion,39.8,65
Product 8520,Toys & Games,Toys & Games,105.75,74
Product 8521,Electronics,Apparel & Fashion,301.48,73
Product 8522,Toys & Games,Books & Literature,128.47,1
Product 8523,Electronics,Books & Literature,167.24,16
Product 8524,Toys & Games,Electronics & Gadgets,469.04,91
Product 8525,Toys & Games,Electronics & Gadgets,347.34,29
Product 8526,Electronics,Toys & Games,5.31,57
Product 8527,Home Decor,Toys & Games,273.94,46
Product 8528,Clothing,Electronics & Gadgets,469.93,92
Product 8529,Books,Apparel & Fashion,55.26,68
Product 8530,Clothing,Toys & Games,346.79,13
Product 8531,Books,Books & Literature,290.08,96
Product 8532,Clothing,Toys & Games,255.45,23
Product 8533,Clothing,Electronics & Gadgets,301.1,32
Product 8534,Toys & Games,Toys & Games,53.1,42
Product 8535,Toys & Games,Toys & Games,139.22,98
Product 8536,Electronics,Electronics & Gadgets,421.79,21
Product 8537,Toys & Games,Books & Literature,136.67,39
Product 8538,Toys & Games,Apparel & Fashion,413.29,48
Product 8539,Books,Apparel & Fashion,255.13,72
Product 8540,Home Decor,Electronics & Gadgets,404.26,63
Product 8541,Books,Books & Literature,70.63,74
Product 8542,Electronics,Home & Garden,342.81,66
Product 8543,Books,Home & Garden,89.27,80
Product 8544,Electronics,Electronics & Gadgets,178.92,49
Product 8545,Clothing,Apparel & Fashion,123.42,61
Product 8546,Clothing,Electronics & Gadgets,408.41,59
Product 8547,Clothing,Electronics & Gadgets,121.08,46
Product 8548,Electronics,Home & Garden,185.85,75
Product 8549,Clothing,Toys & Games,190.32,24
Product 8550,Clothing,Home & Garden,79.8,36
Product 8551,Clothing,Books & Literature,286.3,8
Product 8552,Electronics,Toys & Games,106.19,5
Product 8553,Books,Books & Literature,71.78,13
Product 8554,Toys & Games,Books & Literature,323.3,62
Product 8555,Electronics,Home & Garden,422.58,98
Product 8556,Toys & Games,Home & Garden,56.44,48
Product 8557,Clothing,Books & Literature,33.08,37
Product 8558,Electronics,Electronics & Gadgets,41.97,53
Product 8559,Toys & Games,Home & Garden,22.15,66
Product 8560,Toys & Games,Electronics & Gadgets,353.9,78
Product 8561,Toys & Games,Home & Garden,138.9,2
Product 8562,Clothing,Home & Garden,359.55,87
Product 8563,Home Decor,Apparel & Fashion,338.94,53
Product 8564,Home Decor,Electronics & Gadgets,113.21,85
Product 8565,Electronics,Apparel & Fashion,436.54,8
Product 8566,Books,Home & Garden,81.42,63
Product 8567,Toys & Games,Apparel & Fashion,146.91,8
Product 8568,Toys & Games,Books & Literature,420.39,59
Product 8569,Electronics,Books & Literature,363.86,42
Product 8570,Toys & Games,Apparel & Fashion,441.97,97
Product 8571,Home Decor,Apparel & Fashion,63.53,84
Product 8572,Home Decor,Home & Garden,370.64,89
Product 8573,Books,Home & Garden,6.57,69
Product 8574,Home Decor,Toys & Games,446.55,53
Product 8575,Books,Electronics & Gadgets,253.56,49
Product 8576,Clothing,Electronics & Gadgets,457.12,69
Product 8577,Toys & Games,Home & Garden,496.95,61
Product 8578,Home Decor,Electronics & Gadgets,294.16,2
Product 8579,Home Decor,Electronics & Gadgets,381.46,10
Product 8580,Books,Apparel & Fashion,315.82,28
Product 8581,Electronics,Apparel & Fashion,363.18,62
Product 8582,Home Decor,Toys & Games,143.64,54
Product 8583,Home Decor,Apparel & Fashion,284.53,82
Product 8584,Home Decor,Toys & Games,217.94,47
Product 8585,Books,Books & Literature,478.37,45
Product 8586,Home Decor,Apparel & Fashion,292.65,91
Product 8587,Books,Toys & Games,147.35,50
Product 8588,Clothing,Books & Literature,185.46,94
Product 8589,Electronics,Toys & Games,49.44,42
Product 8590,Books,Electronics & Gadgets,325.83,36
Product 8591,Books,Home & Garden,47.54,2
Product 8592,Home Decor,Apparel & Fashion,281.25,62
Product 8593,Clothing,Books & Literature,223.02,69
Product 8594,Toys & Games,Books & Literature,83.04,1
Product 8595,Home Decor,Home & Garden,448.4,88
Product 8596,Home Decor,Apparel & Fashion,384.7,50
Product 8597,Clothing,Home & Garden,84.33,62
Product 8598,Home Decor,Apparel & Fashion,30.49,71
Product 8599,Books,Apparel & Fashion,387.75,41
Product 8600,Home Decor,Electronics & Gadgets,52.54,20
Product 8601,Books,Home & Garden,462.08,27
Product 8602,Books,Home & Garden,24.02,77
Product 8603,Electronics,Electronics & Gadgets,57.7,3
Product 8604,Clothing,Toys & Games,428.92,44
Product 8605,Toys & Games,Electronics & Gadgets,162.81,86
Product 8606,Toys & Games,Electronics & Gadgets,244.04,49
Product 8607,Clothing,Electronics & Gadgets,155.33,2
Product 8608,Home Decor,Home & Garden,297.82,20
Product 8609,Books,Electronics & Gadgets,382.91,76
Product 8610,Clothing,Toys & Games,60.85,95
Product 8611,Home Decor,Apparel & Fashion,86.32,20
Product 8612,Toys & Games,Home & Garden,276.63,67
Product 8613,Toys & Games,Home & Garden,493.78,37
Product 8614,Electronics,Apparel & Fashion,275.22,39
Product 8615,Toys & Games,Apparel & Fashion,474.82,17
Product 8616,Home Decor,Electronics & Gadgets,392.15,61
Product 8617,Electronics,Toys & Games,41.7,65
Product 8618,Clothing,Apparel & Fashion,207.27,48
Product 8619,Clothing,Home & Garden,227.04,52
Product 8620,Books,Toys & Games,354.02,28
Product 8621,Home Decor,Toys & Games,267.42,32
Product 8622,Home Decor,Home & Garden,443.78,52
Product 8623,Books,Toys & Games,82.77,15
Product 8624,Books,Electronics & Gadgets,52.03,86
Product 8625,Home Decor,Home & Garden,58.48,96
Product 8626,Clothing,Apparel & Fashion,455.51,51
Product 8627,Home Decor,Home & Garden,476.23,62
Product 8628,Clothing,Toys & Games,490.85,87
Product 8629,Clothing,Home & Garden,298.23,45
Product 8630,Books,Toys & Games,380.36,69
Product 8631,Electronics,Books & Literature,36.21,46
Product 8632,Books,Books & Literature,342.29,28
Product 8633,Home Decor,Toys & Games,72.98,79
Product 8634,Clothing,Home & Garden,444.11,47
Product 8635,Clothing,Apparel & Fashion,335.05,99
Product 8636,Books,Toys & Games,248.74,95
Product 8637,Home Decor,Books & Literature,314.82,77
Product 8638,Home Decor,Electronics & Gadgets,123.04,75
Product 8639,Books,Electronics & Gadgets,208.84,1
Product 8640,Books,Apparel & Fashion,155.16,58
Product 8641,Books,Home & Garden,172.17,5
Product 8642,Books,Home & Garden,221.89,24
Product 8643,Clothing,Electronics & Gadgets,210.23,52
Product 8644,Clothing,Electronics & Gadgets,9.93,99
Product 8645,Electronics,Apparel & Fashion,446.51,3
Product 8646,Clothing,Toys & Games,427.81,17
Product 8647,Clothing,Electronics & Gadgets,80.74,61
Product 8648,Home Decor,Toys & Games,239.72,42
Product 8649,Clothing,Electronics & Gadgets,169.2,78
Product 8650,Clothing,Home & Garden,220.72,43
Product 8651,Home Decor,Apparel & Fashion,158.19,28
Product 8652,Electronics,Apparel & Fashion,160.38,38
Product 8653,Toys & Games,Books & Literature,489.41,85
Product 8654,Books,Electronics & Gadgets,115.68,24
Product 8655,Home Decor,Toys & Games,145.73,71
Product 8656,Electronics,Books & Literature,226.26,99
Product 8657,Toys & Games,Toys & Games,133.6,98
Product 8658,Electronics,Home & Garden,95.98,75
Product 8659,Electronics,Electronics & Gadgets,304.23,75
Product 8660,Clothing,Home & Garden,97.37,95
Product 8661,Electronics,Books & Literature,145.08,4
Product 8662,Books,Toys & Games,336.77,7
Product 8663,Books,Apparel & Fashion,442.85,6
Product 8664,Books,Electronics & Gadgets,381.17,84
Product 8665,Books,Apparel & Fashion,358.72,36
Product 8666,Clothing,Books & Literature,338.3,86
Product 8667,Electronics,Apparel & Fashion,326.19,94
Product 8668,Toys & Games,Books & Literature,306.95,78
Product 8669,Clothing,Home & Garden,227.35,64
Product 8670,Home Decor,Home & Garden,434.31,58
Product 8671,Books,Home & Garden,420.46,1
Product 8672,Clothing,Toys & Games,375.78,67
Product 8673,Electronics,Electronics & Gadgets,45.16,61
Product 8674,Books,Toys & Games,394.07,34
Product 8675,Toys & Games,Electronics & Gadgets,460.03,63
Product 8676,Toys & Games,Books & Literature,10.97,45
Product 8677,Books,Toys & Games,159.6,95
Product 8678,Books,Books & Literature,341.3,81
Product 8679,Electronics,Home & Garden,402.67,42
Product 8680,Toys & Games,Toys & Games,125.65,2
Product 8681,Clothing,Books & Literature,9.6,19
Product 8682,Books,Books & Literature,267.89,31
Product 8683,Toys & Games,Apparel & Fashion,417.94,67
Product 8684,Home Decor,Toys & Games,86.36,9
Product 8685,Electronics,Electronics & Gadgets,449.66,61
Product 8686,Books,Home & Garden,316.0,83
Product 8687,Electronics,Electronics & Gadgets,360.04,7
Product 8688,Electronics,Toys & Games,84.86,31
Product 8689,Home Decor,Electronics & Gadgets,376.64,50
Product 8690,Books,Home & Garden,23.89,87
Product 8691,Books,Books & Literature,70.27,51
Product 8692,Electronics,Apparel & Fashion,331.6,4
Product 8693,Electronics,Apparel & Fashion,440.95,92
Product 8694,Toys & Games,Electronics & Gadgets,316.49,97
Product 8695,Electronics,Electronics & Gadgets,11.34,85
Product 8696,Home Decor,Apparel & Fashion,62.55,61
Product 8697,Electronics,Books & Literature,237.67,52
Product 8698,Books,Electronics & Gadgets,454.42,37
Product 8699,Books,Books & Literature,141.45,34
Product 8700,Books,Apparel & Fashion,240.67,83
Product 8701,Home Decor,Books & Literature,100.5,88
Product 8702,Toys & Games,Apparel & Fashion,102.34,65
Product 8703,Books,Electronics & Gadgets,327.57,29
Product 8704,Books,Home & Garden,210.24,86
Product 8705,Toys & Games,Apparel & Fashion,195.39,66
Product 8706,Home Decor,Toys & Games,410.34,100
Product 8707,Electronics,Apparel & Fashion,159.88,81
Product 8708,Electronics,Books & Literature,154.58,28
Product 8709,Electronics,Home & Garden,289.64,38
Product 8710,Home Decor,Toys & Games,350.02,28
Product 8711,Books,Electronics & Gadgets,482.62,91
Product 8712,Clothing,Electronics & Gadgets,485.09,74
Product 8713,Clothing,Apparel & Fashion,479.5,94
Product 8714,Clothing,Apparel & Fashion,261.86,43
Product 8715,Electronics,Electronics & Gadgets,402.06,68
Product 8716,Books,Home & Garden,34.81,25
Product 8717,Toys & Games,Apparel & Fashion,482.49,74
Product 8718,Toys & Games,Toys & Games,313.27,76
Product 8719,Home Decor,Apparel & Fashion,472.03,4
Product 8720,Books,Apparel & Fashion,358.54,29
Product 8721,Home Decor,Toys & Games,404.2,85
Product 8722,Electronics,Toys & Games,379.68,24
Product 8723,Electronics,Electronics & Gadgets,10.81,65
Product 8724,Clothing,Electronics & Gadgets,303.57,27
Product 8725,Clothing,Books & Literature,308.19,14
Product 8726,Electronics,Electronics & Gadgets,267.48,43
Product 8727,Toys & Games,Toys & Games,175.49,24
Product 8728,Electronics,Books & Literature,346.53,63
Product 8729,Home Decor,Books & Literature,317.94,87
Product 8730,Electronics,Toys & Games,401.66,16
Product 8731,Clothing,Electronics & Gadgets,445.05,24
Product 8732,Toys & Games,Toys & Games,218.43,30
Product 8733,Electronics,Home & Garden,163.8,27
Product 8734,Clothing,Home & Garden,332.37,53
Product 8735,Books,Electronics & Gadgets,181.39,71
Product 8736,Home Decor,Home & Garden,152.18,53
Product 8737,Electronics,Books & Literature,180.22,99
Product 8738,Toys & Games,Home & Garden,457.28,90
Product 8739,Clothing,Books & Literature,163.77,8
Product 8740,Clothing,Electronics & Gadgets,329.82,8
Product 8741,Clothing,Electronics & Gadgets,92.69,97
Product 8742,Home Decor,Home & Garden,98.95,95
Product 8743,Books,Electronics & Gadgets,86.08,17
Product 8744,Clothing,Home & Garden,398.64,60
Product 8745,Clothing,Home & Garden,78.61,23
Product 8746,Home Decor,Electronics & Gadgets,429.92,44
Product 8747,Books,Home & Garden,90.59,23
Product 8748,Toys & Games,Apparel & Fashion,98.93,30
Product 8749,Electronics,Books & Literature,461.49,10
Product 8750,Books,Electronics & Gadgets,288.88,65
Product 8751,Home Decor,Books & Literature,389.11,61
Product 8752,Electronics,Apparel & Fashion,383.91,50
Product 8753,Books,Apparel & Fashion,359.28,6
Product 8754,Toys & Games,Electronics & Gadgets,442.39,77
Product 8755,Books,Home & Garden,458.05,76
Product 8756,Books,Toys & Games,65.44,5
Product 8757,Toys & Games,Toys & Games,171.98,67
Product 8758,Electronics,Books & Literature,253.64,96
Product 8759,Toys & Games,Apparel & Fashion,461.51,77
Product 8760,Home Decor,Books & Literature,138.3,3
Product 8761,Clothing,Electronics & Gadgets,219.56,5
Product 8762,Clothing,Toys & Games,450.85,21
Product 8763,Books,Apparel & Fashion,466.14,29
Product 8764,Electronics,Apparel & Fashion,219.96,8
Product 8765,Home Decor,Apparel & Fashion,392.61,21
Product 8766,Books,Electronics & Gadgets,252.41,7
Product 8767,Clothing,Home & Garden,474.76,76
Product 8768,Clothing,Apparel & Fashion,325.71,26
Product 8769,Home Decor,Toys & Games,393.29,38
Product 8770,Books,Apparel & Fashion,242.41,2
Product 8771,Books,Electronics & Gadgets,81.1,9
Product 8772,Electronics,Books & Literature,68.98,29
Product 8773,Books,Home & Garden,323.19,84
Product 8774,Books,Electronics & Gadgets,31.17,80
